Aari1239,South Omotic,AHK,Aari-Gayil,,,,,,,,,,,,,,
Aari1240,,,,,,,,,,,,,,,,,
Duau1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Nuclear Papuan Tip linkage,North Papuan Mainland-D'Entrecasteaux,Dobu-Duau,,,,,,
Dubl1239,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Central zone,Subcontinental Central Indo-Aryan,Gujarati-Rajasthani,Gujaratic,,,,,,,,,,
Dubu1240,Pauwasi,Western Pauwasi,,,,,,,,,,,,,,,
Dudu1240,Nuclear Trans New Guinea,Madang,Rai Coast,Nuru,,,,,,,,,,,,,
Dugu1248,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Samba Duru-Mumuye Yendang,Samba Duru,Duru,Diic,,,,,,,,
Dugu1249,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Jarawan,Nigerian Jarawan,,,,,,,,,,
Dugw1239,Afro-Asiatic,Chadic,Biu-Mandara,North Biu-Mandara,Margi-Mandara-Mofu,Meri,,,,,,,,,,,
Duhw1236,Afro-Asiatic,Chadic,West Chadic,West Chadic A,West Chadic A A.4,Ronic,Mundat-Karfa,,,,,,,,,,
Duit1239,Chibchan,Core Chibchan,Magdalenic,Southern Magdalenic,Chibcha-Duit,,,,,,,,,,,,
Duke1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Meso Melanesian linkage,New Ireland-Northwest Solomonic linkage,St George linkage,Northwest Solomonic,New Georgia,West New Georgia,,,,
Dulb1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Jarawan,Nigerian Jarawan,Jaku-Gubi,,,,,,,,,
Duli1241,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Samba Duru-Mumuye Yendang,Samba Duru,Duru,,,,,,,,,
Duma1253,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Njebe-Mbete-Teke,Sigu-Njebi,Njebi (B.50),Ndjavi B,,,,,,
Dumb1241,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southern Melanesian,New Caledonian,Extreme Southern,,,,,,,,
Dume1236,Unclassified,,,,,,,,,,,,,,,,
Dumi1241,Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,Western Kiranti,Upper Dudhkosi,,,,,,,,,,,
Dump1242,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,Southwest Sabahan,Greater Dusunic,Dusunic,Rungus-Mangkaak-Labuk,Dumpas-Sukang,,,,,,,,
Dump1243,Nuclear Trans New Guinea,Madang,Rai Coast,Evapia,,,,,,,,,,,,,
Dumu1246,Nuclear Trans New Guinea,Madang,Rai Coast,Yaganon,,,,,,,,,,,,,
Duna1248,,,,,,,,,,,,,,,,,
Dung1251,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Central zone,Subcontinental Central Indo-Aryan,Bhil,Garasia Bhil,,,,,,,,,,
Dung1252,Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,Central Kiranti,Southern Central Kiranti,,,,,,,,,,,
Dung1253,Sino-Tibetan,Sinitic,Northern Chinese,,,,,,,,,,,,,,
Dung1254,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Basa-Eastern Kainji,Eastern Kainji,Jos,Kauru,,,,,,,,
Dupa1235,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Northeastern Luzon,,,,,,,,,,,,
Dura1244,Sino-Tibetan,Himalayish,,,,,,,,,,,,,,,
Dura1245,Uto-Aztecan,Southern Uto-Aztecan,Corachol-Aztecan,Aztec,Western Nahuatl,Western Periphery-North Guerrero Nahuatl,Western Periphery Nahuatl,Durango Nahuatl,,,,,,,,,
Duri1242,Austronesian,Nuclear Austronesian,Malayo-Polynesian,South Sulawesi,Northern South Sulawesi,Masenrempulu,,,,,,,,,,,
Duri1243,Inanwatan,,,,,,,,,,,,,,,,
Duru1236,Dravidian,Central Dravidian,Parji-Ollari-Gadaba,,,,,,,,,,,,,,
Duru1249,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Northeast Coastal Bantu,Coastal NEC Bantu,Mijikenda-Pokomo-Comorian,Mijikenda,Northern Mijikenda,,,,
Dusn1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,South Halmahera-West New Guinea,West New Guinea,Biakic,Dusner-Tandia,,,,,,,,
Dusu1267,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Barito,East Greater Barito,South Central-South,,,,,,,,,,,
Dusu1269,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Barito,East Greater Barito,South Central-South,,,,,,,,,,,
Dusu1271,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Barito,East Greater Barito,,,,,,,,,,,,
Dutc1253,Sign Languages,,,,,,,,,,,,,,,,
Dutc1256,Indo-European,Germanic,Northwest Germanic,West Germanic,Franconian,Low Franconian,Macro-Dutch,Middle-Modern Dutch,Modern Dutch,,,,,,,,
Duun1242,Mande,Western Mande,Samogo-Soninke,Duun-Bobo,Duun-Jo,Samogo,Duun,,,,,,,,,,
Duup1238,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Samba Duru-Mumuye Yendang,Samba Duru,Duru,Diic,,,,,,,,
Duvl1238,Pidgin,,,,,,,,,,,,,,,,
Duvl1242,Lakes Plain,Tariku,,,,,,,,,,,,,,,
Duwa1244,Afro-Asiatic,Chadic,West Chadic,West Chadic B,West Chadic B B.1,,,,,,,,,,,,
Duwe1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Huon Gulf,Markham,Lower Markham,Busu,,,,,
Dwan1238,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Tano,Guang,North Guang,Oti North Guang,River Oti North Guang,,,,,,,
Dyaa1242,Pama-Nyungan,Yimidhirr-Yalanji-Yidinic,Yidinic,,,,,,,,,,,,,,
Dyab1238,Nyulnyulan,Western,Nyulnyulic,,,,,,,,,,,,,,
Dyan1250,Pama-Nyungan,Macleay-New England,,,,,,,,,,,,,,,
Dyan1251,Atlantic-Congo,Volta-Congo,North Volta-Congo,Gur,Central Gur,Southern Central Gur,Lobiri-Jaane,,,,,,,,,,
Dyar1234,Afro-Asiatic,Chadic,West Chadic,West Chadic B,West Chadic B.3,South Bauchi West,Southwest South Bauchi,Zakse-Saya,,,,,,,,,
Dyir1250,Pama-Nyungan,Herbert River,,,,,,,,,,,,,,,
Dyug1238,Nyulnyulan,Eastern (Nyulnyulan),Yawuric,,,,,,,,,,,,,,
Dyul1238,Mande,Western Mande,Manding-Kpelle,Central Mande,Manding-Jogo,Manding-Vai,Manding-Mokole,Manding,East Manding,,,,,,,,
Dzaa1238,Atlantic-Congo,Volta-Congo,North Volta-Congo,Gur,Central Gur,Waja-Jen,Bikwin-Jen,Jen,,,,,,,,,
Dzal1238,Sino-Tibetan,Bodic,Bodish,Central-East Bodish,Tshangla-East Bodish,East Bodish,Mainstream East Bodish,Dakpa-Dzala,,,,,,,,,
Dzan1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Greater Bangi-Ntomba,Ngiri,Ngiri Terrien,Bamweic,,,,,,
Dzao1238,Hmong-Mien,Mienic,,,,,,,,,,,,,,,
Dzod1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Wide Grassfields,Narrow Grassfields,Mbam-Nkam,Nka,Nkambe,,,,,,,
Dzon1239,Sino-Tibetan,Bodic,Bodish,Central-East Bodish,Central Bodish,Dzongkhic,Nuclear Dzongkhic,,,,,,,,,,
Dzub1241,Kariri,,,,,,,,,,,,,,,,
Dzuu1241,Mande,Western Mande,Samogo-Soninke,Duun-Bobo,Duun-Jo,Samogo,Duun,,,,,,,,,,
East1236,Austroasiatic,Katuic,Katu,Nuclear Katu,,,,,,,,,,,,,
East1472,Keresan,,,,,,,,,,,,,,,,
East2288,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Altsächsisch,Middle-Modern Low German,Low German,Ostfriesisch-Groningisch,,,,,,,,
East2295,Indo-European,Germanic,Northwest Germanic,West Germanic,High German,Middle-Modern High German,Modern High German,Yiddish,,,,,,,,,
East2304,Indo-European,Indo-Iranian,Iranian,Western Iranian,Northwestern Iranian,Balochic,,,,,,,,,,,
East2328,Uralic,Mari,,,,,,,,,,,,,,,
East2330,Austroasiatic,Khasi-Palaung,Palaungic,West Palaungic,Waic,Wa-Lawa,Lawa,,,,,,,,,,
East2332,Austroasiatic,Katuic,West Katuic,Brou-So,Bru,,,,,,,,,,,,
East2333,Austroasiatic,Bahnaric,South Bahnaric,Mnong-Stieng-Chrau,Mnong,,,,,,,,,,,,
East2337,Mongolic,Southern Periphery Mongolic,,,,,,,,,,,,,,,
East2340,Dravidian,South Dravidian,South Dravidian II,Gondi,,,,,,,,,,,,,
East2342,Sino-Tibetan,Karenic,Central Karen,Kayah,,,,,,,,,,,,,
East2345,Sino-Tibetan,Bodic,Kaike-Ghale-Tamangic,Ghale-Tamangic,Tamangic,Gurungic,Gurung,,,,,,,,,,
East2346,Sino-Tibetan,Bodic,Kaike-Ghale-Tamangic,Ghale-Tamangic,Tamangic,Nuclear Tamang,,,,,,,,,,,
East2347,Sino-Tibetan,Bodic,Kaike-Ghale-Tamangic,Ghale-Tamangic,Tamangic,Nuclear Tamang,,,,,,,,,,,
East2349,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Nisoid,Nisu-Nyisu,Nisu,North Nisu,,,,,,,
East2352,Sino-Tibetan,Himalayish,Mahakiranti,Kham-Magar-Chepang,Magar,,,,,,,,,,,,
East2354,Sino-Tibetan,Himalayish,Mahakiranti,Kham-Magar-Chepang,Kham,,,,,,,,,,,,
East2357,Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,Eastern Kiranti,Upper Arun,Mewahang,,,,,,,,,,
East2363,Tai-Kadai,Kam-Tai,Be-Tai,Daic,Northern Daic,Northern Tai,,,,,,,,,,,
East2370,Hmong-Mien,Hmongic,Nuclear Hmongic-Ho Ne,Nuclear Hmongic,East Hmongic,,,,,,,,,,,,
East2371,Hmong-Mien,Hmongic,Nuclear Hmongic-Ho Ne,Nuclear Hmongic,North Hmongic,,,,,,,,,,,,
East2372,Hmong-Mien,Hmongic,Nuclear Hmongic-Ho Ne,Nuclear Hmongic,West Hmongic,Greater Chuanqiandian,Huishui,,,,,,,,,,
East2379,Pama-Nyungan,Arandic-Thura-Yura,Arandic,Aranda,,,,,,,,,,,,,
East2387,Atlantic-Congo,Limba,,,,,,,,,,,,,,,
East2390,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Gbe,Eastern Gbe,,,,,,,,,,,,
East2398,Atlantic-Congo,Volta-Congo,North Volta-Congo,Senufo,Karaboro,,,,,,,,,,,,
East2403,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Shiroro-Kamuku,Kamuku-Hungwarya,Kamuku,Rogo-Sagamuk-Sama-Sambuga,Sagamuk-Sama-Sambuga,,,,,,,
East2409,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Great Lakes Bantu,Greater Luyia,Luyia,Saamia-Wanga-Bukusu,Saamia-Wanga,Central Luyia,,,
East2414,Atlantic-Congo,Volta-Congo,Kru,Western Kru,Wee,,,,,,,,,,,,
East2426,Mande,Western Mande,Manding-Kpelle,Central Mande,Manding-Jogo,Manding-Vai,Manding-Mokole,Manding,East Manding,Manenkan,,,,,,,
East2440,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,South Halmahera-West New Guinea,Raja Ampat-South Halmahera,East Makian-Gane,,,,,,,,,
East2443,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Northern Vanuatu,Ambae,,,,,,,,
East2447,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Central Pacific,East Fijian-Polynesian,Polynesian,Nuclear Polynesian,,,,,,,
East2462,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Babar,South Babar,Masela-South Babar,,,,,,,,,
East2464,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Flores-Sumba-Hawu,Flores Barat,Ngada-Lio-Paluqe,Ngada-Lio,Ngada,,,,,,,
East2465,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Aru,South Aru,,,,,,,,,,
East2472,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Timoric A,Northern Timoric A,,,,,,,,,,
East2482,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,South Mangyan,Buhid-Taubuid,Batangan,,,,,,,,,,
East2485,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,North Sarawakan,Kayan-Kenyah,,,,,,,,,,,
East2486,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,North Sarawakan,Berawan-Lower Baram,Berawan,Central-East Berawan,,,,,,,,,
East2516,Nuclear Trans New Guinea,West-Central East New Guinea Highlands,Kewa-Huli,Sau-Angal-Kewa,Angal-Kewa,Kewa,,,,,,,,,,,
East2534,Eskimo-Aleut,Eskimo,Inuit,,,,,,,,,,,,,,
East2538,Uto-Aztecan,Southern Uto-Aztecan,Corachol-Aztecan,Aztec,Eastern Nahuatl,Huasteca Nahuatl,,,,,,,,,,,
East2542,Algic,Algonquian,Eastern Great Lakes Algonquian,Ojibwa-Potawatomi,Ojibwa,Nuclear Ojibwe,Central-Eastern-Southwestern Ojibwa,,,,,,,,,,
East2544,Algic,Algonquian,Eastern Algonquian,,,,,,,,,,,,,,
East2545,Pomoan,Russian River and Eastern,,,,,,,,,,,,,,,
East2551,Quechuan,Quechua II,Quechua IIC,Cuscan Quechua,,,,,,,,,,,,,
East2555,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup I,Tupi-Guarani Subgroup I.B,Chiriguanic,,,,,,,,,,,,
East2556,Otomanguean,Western Otomanguean,Otopame-Chinantecan,Otopamean,Otomian,Otomi,Eastern Otomi,,,,,,,,,,
East2558,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Chatino,Coastal Chatino,Eastern Chatino,,,,,,,,,,
East2563,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Malayo-Sumbawan,North and East Malayo-Sumbawan,Aceh-Chamic,Chamic,Coastal Chamic,Cham,,,,,,,,
East2652,Afro-Asiatic,Cushitic,East Cushitic,Lowland East Cushitic,Southern Lowland East Cushitic,Nuclear Lowland East Cushitic,Oromoid,Nuclear Oromo,,,,,,,,,
East2690,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,Egyptic Arabic,,,,,,,,,,
East2694,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Subanen,Nuclear Subanen,East Nuclear Subanen,,,,,,,,,,
East2695,Uto-Aztecan,Southern Uto-Aztecan,Corachol-Aztecan,Aztec,Western Nahuatl,Western Periphery-North Guerrero Nahuatl,Western Periphery Nahuatl,Durango Nahuatl,,,,,,,,,
East2696,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,Lisu-Laluba-Lavu,Laluba-Lavu,Lalo,,,,,,,
Ebir1243,Atlantic-Congo,Volta-Congo,Benue-Congo,Nupoid,,,,,,,,,,,,,
Ebla1238,Afro-Asiatic,Semitic,East Semitic,,,,,,,,,,,,,,
Ebri1238,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Potou,,,,,,,,,,,
Ebug1241,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,,,,,,,,,,,,
Ecua1243,Sign Languages,,,,,,,,,,,,,,,,
Edec1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Yoruboid,Edekiri,Ede,Eastern Ede,,,,,,,,,
Edei1244,Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Yoruboid,Edekiri,Ede,Western Ede,Southwestern Ede,,,,,,,,
Edei1245,Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Yoruboid,Edekiri,Ede,Eastern Ede,Southeastern Ede,,,,,,,,
Edei1246,Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Yoruboid,Edekiri,Ede,Western Ede,Southwestern Ede,,,,,,,,
Eden1244,Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Yoruboid,Edekiri,Ede,Eastern Ede,Southeastern Ede,,,,,,,,
Eder1237,Nuclear Trans New Guinea,Central and South New Guinea,Greater Awyu,Awyu-Dumut,Awyu,Southeast Awyu,,,,,,,,,,,
Edol1239,Bosavi,Etoro-Bedamini,,,,,,,,,,,,,,,
Edom1234,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Northwest Semitic,Canaanite,Hebrewic,,,,,,,,,,
Edop1238,Lakes Plain,Tariku,Central Tariku,,,,,,,,,,,,,,
Eeee1240,Tai-Kadai,Kam-Tai,Be-Tai,Daic,Northern Daic,Northern Tai,,,,,,,,,,,
Efai1241,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Central Lower Cross,,,,,,,,,,,
Efat1235,Artificial Language,,,,,,,,,,,,,,,,
Efee1239,Central Sudanic,Membi-Mangbutu-Efe,Mangbutu-Efe,Leseic,,,,,,,,,,,,,
Efik1245,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Central Lower Cross,Efik-Ibibio,,,,,,,,,,
Efut1242,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Ekoid-Mbe,Ekoid,Ejagham-Ekajuk,Efutop-Ekajuk,Nde-Efutop,,,,,,,
Egaa1242,Atlantic-Congo,Volta-Congo,,,,,,,,,,,,,,,
Egbu1235,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Greater Bangi-Ntomba,Ngiri,Unclassified Ngiri,Budja (C.36),,,,,,
Eggo1239,Atlantic-Congo,Volta-Congo,Benue-Congo,Benue-Congo Plateau,Alumic,Jilic-Eggonic,Eggon-Ake,,,,,,,,,,
Egyp1238,Sign Languages,,,,,,,,,,,,,,,,
Egyp1246,Afro-Asiatic,Egyptian,,,,,,,,,,,,,,,
Egyp1253,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,Egyptic Arabic,Egypto-Sudanic Arabic,,,,,,,,,
Ehue1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,Northwestern Edoid,Osse,Ukue-Ehueun,,,,,,,,,
Eipo1242,Nuclear Trans New Guinea,Mek,Eastern Mek,,,,,,,,,,,,,,
Eiti1240,Nuclear Torricelli,Kombio-Yambes,Kombioic,,,,,,,,,,,,,,
Ejag1239,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Ekoid-Mbe,Ekoid,Ejagham-Ekajuk,Ejagham-Etung,,,,,,,,
Ejam1238,Atlantic-Congo,North-Central Atlantic,Central Atlantic,Bak,Nuclear Jola,FH-Jola,PF-Jola,Her-Ejamat,,,,,,,,,
Ekaa1234,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,Lisu-Laluba-Lavu,Laluba-Lavu,Lalo,,,,,,,
Ekaj1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Ekoid-Mbe,Ekoid,Ejagham-Ekajuk,Efutop-Ekajuk,Abanyom-Ekajuk,,,,,,,
Ekar1243,Nuclear Trans New Guinea,Paniai Lakes,,,,,,,,,,,,,,,
Ekii1241,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Oboloic,,,,,,,,,,,
Ekit1246,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Central Lower Cross,Ekit-Etebi,,,,,,,,,,
Ekpe1253,Atlantic-Congo,Volta-Congo,Benue-Congo,Igboid,,,,,,,,,,,,,
Elal1235,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,West Zapotec,West-Central West Zapotec,,,,,,,,,,
Elam1244,,,,,,,,,,,,,,,,,
Elem1253,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Ogonoid,West Ogonoid,,,,,,,,,,,
Elep1240,Nuclear Torricelli,Marienberg,Elepi-Kamasau-Marienberg,,,,,,,,,,,,,,
Elhu1238,Nubian,West-Central Nubian,Central Nubian,Kordofan Nubian,Western Kordofan Nubian,,,,,,,,,,,,
Elin1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Greater Bangi-Ntomba,Ngiri,Ngiri Riverain,Ngiri Riverain Ubangi,Ngiri Riverain Ubangi-Ripuaire,Bobangic,,,,
Elip1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Mbam,Yambasa (A.60),Baca-Nuclear Yambasa,Nuclear Yambasa,,,,,,,
Elke1240,Nuclear Torricelli,Wapei-Palei,Au-Olo-Elkei,Olo-Elkei,,,,,,,,,,,,,
Elmo1238,Afro-Asiatic,Cushitic,East Cushitic,Lowland East Cushitic,Southern Lowland East Cushitic,Nuclear Lowland East Cushitic,Omo-Tana,Western Omo-Tana,,,,,,,,,
Elna1235,Uto-Aztecan,Southern Uto-Aztecan,Corachol-Aztecan,Corachol,Coran,,,,,,,,,,,,
Elot1235,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Papabuco,,,,,,,,,,,
Eloy1241,Atlantic-Congo,Volta-Congo,Benue-Congo,Benue-Congo Plateau,,,,,,,,,,,,,
Elpa1240,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,East Central Maluku,Nunusaku,Piru Bay,East Piru Bay,Solehua,Seram Straits,Uliase,Hatuhaha,Saparuan,Elpaputi,
Else1239,,,,,,,,,,,,,,,,,
Eluu1241,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Admiralty Islands,Eastern Admiralty Islands,Manus,East Manus,Kurti-Kele-Ere,Kurti-Elu,,,,,
Elym1237,Unclassified,,,,,,,,,,,,,,,,
Emab1235,Tai-Kadai,Kadaic,Eastern Kra,Buyang,Northern Buyang,,,,,,,,,,,,
Emae1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Central Pacific,East Fijian-Polynesian,Polynesian,Nuclear Polynesian,Vanuatu-Loyalty Outliers,,,,,,
Emai1241,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,North-Central Edoid,Central Plains Edoid,,,,,,,,,,
Eman1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Tivoid,Central Tivoid,Central Tivoid B,,,,,,,,,
Emba1238,Austronesian,Nuclear Austronesian,Malayo-Polynesian,South Sulawesi,Tamanic-Bugis,Tamanic,,,,,,,,,,,
Embe1259,Chocoan,Embera,Atrato,,,,,,,,,,,,,,
Embe1260,Chocoan,Embera,Atrato,Katio,,,,,,,,,,,,,
Embe1261,Chocoan,Embera,San Juan,Upper San Juan,,,,,,,,,,,,,
Embe1262,Chocoan,Embera,San Juan,Upper San Juan,,,,,,,,,,,,,
Embu1241,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Central Kenya Bantu,Western Central Kenya Bantu,Kikuyu-Embu,,,,,,
Emer1243,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup VIII,Wayampi-Zoe-Emerillon,Zoe-Emerillon,,,,,,,,,,,,
Emil1241,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Northwestern Shifted Romance,Gallo-Italian,,,,,,,,
Emil1242,,,,,,,,,,,,,,,,,
Emok1238,Lengua-Mascoy,,,,,,,,,,,,,,,,
Empl1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Babar,South Babar,Southwest Babar,,,,,,,,,
Emum1240,Pauwasi,Eastern Pauwasi,,,,,,,,,,,,,,,
Enap1235,Cariban,Venezuelan,Pemong-Panare,,,,,,,,,,,,,,
Enaw1238,Arawakan,Central Maipuran,Paresi-Saraveka-Saluma,,,,,,,,,,,,,,
Ende1246,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Flores-Sumba-Hawu,Flores Barat,Ngada-Lio-Paluqe,Ngada-Lio,Ende-Lio,,,,,,,
Enga1252,Nuclear Trans New Guinea,West-Central East New Guinea Highlands,Engan,,,,,,,,,,,,,,
Enge1239,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,Delta Edoid,Degema-Engenni,,,,,,,,,,
Engg1245,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northwest Sumatra-Barrier Islands,,,,,,,,,,,,,
Ennn1243,Tai-Kadai,Kadaic,Eastern Kra,Buyang,Northern Buyang,,,,,,,,,,,,
Enre1239,Austronesian,Nuclear Austronesian,Malayo-Polynesian,South Sulawesi,Northern South Sulawesi,Masenrempulu,,,,,,,,,,,
Enuu1235,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Southern Loloish,Hanic,Bi-Ka,,,,,,,,,
Envu1234,Unclassified,,,,,,,,,,,,,,,,
Enwa1245,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Enwang-Uda,,,,,,,,,,,
Enwa1246,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,North-Central Edoid,Unclassified North-Central Edoid,Igwe-Enwa-Sasaru,,,,,,,,,
Enya1247,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Enya (D.10),,,,,,,,,
Epen1239,Chocoan,Embera,San Juan,,,,,,,,,,,,,,
